2014-03-03 16:04:21.474 TouchPointLogger[4653:60b] (37, 166.500000,	458.500000)
2014-03-03 16:04:21.491 TouchPointLogger[4653:60b] (37, 166.500000,	463.500000)
2014-03-03 16:04:21.508 TouchPointLogger[4653:60b] (37, 166.500000,	469.000000)
2014-03-03 16:04:21.524 TouchPointLogger[4653:60b] (37, 166.500000,	472.500000)
2014-03-03 16:04:21.541 TouchPointLogger[4653:60b] (37, 166.500000,	476.000000)
2014-03-03 16:04:21.558 TouchPointLogger[4653:60b] (37, 166.500000,	478.000000)
2014-03-03 16:04:21.574 TouchPointLogger[4653:60b] (37, 166.500000,	480.000000)
2014-03-03 16:04:21.591 TouchPointLogger[4653:60b] (37, 166.500000,	481.500000)
2014-03-03 16:04:21.608 TouchPointLogger[4653:60b] (37, 166.000000,	482.500000)
2014-03-03 16:04:21.624 TouchPointLogger[4653:60b] (37, 166.000000,	483.500000)
2014-03-03 16:04:21.641 TouchPointLogger[4653:60b] (37, 165.500000,	485.000000)
2014-03-03 16:04:21.658 TouchPointLogger[4653:60b] (37, 165.500000,	486.500000)
2014-03-03 16:04:21.674 TouchPointLogger[4653:60b] (37, 165.000000,	488.500000)
2014-03-03 16:04:21.691 TouchPointLogger[4653:60b] (37, 165.000000,	490.500000)
2014-03-03 16:04:21.708 TouchPointLogger[4653:60b] (37, 164.500000,	492.000000)
2014-03-03 16:04:21.724 TouchPointLogger[4653:60b] (37, 164.500000,	494.000000)
2014-03-03 16:04:21.741 TouchPointLogger[4653:60b] (37, 164.500000,	495.500000)
2014-03-03 16:04:21.758 TouchPointLogger[4653:60b] (37, 164.500000,	496.500000)
2014-03-03 16:04:21.774 TouchPointLogger[4653:60b] (37, 164.000000,	498.000000)
2014-03-03 16:04:21.791 TouchPointLogger[4653:60b] (37, 164.000000,	499.500000)
2014-03-03 16:04:21.808 TouchPointLogger[4653:60b] (37, 164.000000,	500.500000)
2014-03-03 16:04:21.824 TouchPointLogger[4653:60b] (37, 164.000000,	502.000000)
2014-03-03 16:04:21.841 TouchPointLogger[4653:60b] (37, 164.000000,	503.000000)
2014-03-03 16:04:21.858 TouchPointLogger[4653:60b] (37, 164.000000,	505.500000)
2014-03-03 16:04:21.874 TouchPointLogger[4653:60b] (37, 164.000000,	507.500000)
2014-03-03 16:04:21.891 TouchPointLogger[4653:60b] (37, 164.000000,	508.500000)
2014-03-03 16:04:21.908 TouchPointLogger[4653:60b] (37, 164.000000,	509.000000)
2014-03-03 16:04:21.924 TouchPointLogger[4653:60b] (37, 164.000000,	509.500000)
2014-03-03 16:04:21.941 TouchPointLogger[4653:60b] (37, 164.000000,	510.000000)
2014-03-03 16:04:21.958 TouchPointLogger[4653:60b] (37, 164.000000,	510.500000)
2014-03-03 16:04:22.158 TouchPointLogger[4653:60b] (37, 164.000000,	511.000000)
2014-03-03 16:04:22.175 TouchPointLogger[4653:60b] (37, 164.000000,	511.500000)
2014-03-03 16:04:22.191 TouchPointLogger[4653:60b] (37, 163.500000,	513.000000)
2014-03-03 16:04:22.792 TouchPointLogger[4653:60b] (38, 167.500000,	438.500000)
2014-03-03 16:04:22.941 TouchPointLogger[4653:60b] (38, 163.000000,	443.000000)
2014-03-03 16:04:22.958 TouchPointLogger[4653:60b] (38, 163.000000,	445.500000)
2014-03-03 16:04:22.975 TouchPointLogger[4653:60b] (38, 163.000000,	449.000000)
2014-03-03 16:04:22.991 TouchPointLogger[4653:60b] (38, 163.000000,	453.000000)
2014-03-03 16:04:23.008 TouchPointLogger[4653:60b] (38, 163.000000,	457.500000)
2014-03-03 16:04:23.025 TouchPointLogger[4653:60b] (38, 163.000000,	462.000000)
2014-03-03 16:04:23.041 TouchPointLogger[4653:60b] (38, 163.000000,	466.000000)
2014-03-03 16:04:23.058 TouchPointLogger[4653:60b] (38, 163.000000,	470.000000)
2014-03-03 16:04:23.075 TouchPointLogger[4653:60b] (38, 163.000000,	473.500000)
2014-03-03 16:04:23.091 TouchPointLogger[4653:60b] (38, 163.000000,	476.500000)
2014-03-03 16:04:23.108 TouchPointLogger[4653:60b] (38, 163.000000,	479.000000)
2014-03-03 16:04:23.125 TouchPointLogger[4653:60b] (38, 163.000000,	481.500000)
2014-03-03 16:04:23.141 TouchPointLogger[4653:60b] (38, 163.000000,	483.500000)
2014-03-03 16:04:23.158 TouchPointLogger[4653:60b] (38, 163.000000,	485.500000)
2014-03-03 16:04:23.175 TouchPointLogger[4653:60b] (38, 163.000000,	488.500000)
2014-03-03 16:04:23.191 TouchPointLogger[4653:60b] (38, 163.000000,	491.000000)
2014-03-03 16:04:23.208 TouchPointLogger[4653:60b] (38, 163.000000,	493.000000)
2014-03-03 16:04:23.225 TouchPointLogger[4653:60b] (38, 163.000000,	495.000000)
2014-03-03 16:04:23.241 TouchPointLogger[4653:60b] (38, 163.000000,	497.000000)
2014-03-03 16:04:23.258 TouchPointLogger[4653:60b] (38, 163.000000,	498.500000)
2014-03-03 16:04:23.275 TouchPointLogger[4653:60b] (38, 163.000000,	499.500000)
2014-03-03 16:04:23.291 TouchPointLogger[4653:60b] (38, 163.000000,	500.500000)
2014-03-03 16:04:23.308 TouchPointLogger[4653:60b] (38, 163.000000,	501.000000)
2014-03-03 16:04:23.325 TouchPointLogger[4653:60b] (38, 163.000000,	502.000000)
2014-03-03 16:04:23.341 TouchPointLogger[4653:60b] (38, 163.000000,	504.000000)
2014-03-03 16:04:23.358 TouchPointLogger[4653:60b] (38, 163.000000,	505.000000)
2014-03-03 16:04:23.375 TouchPointLogger[4653:60b] (38, 163.000000,	505.500000)
2014-03-03 16:04:23.391 TouchPointLogger[4653:60b] (38, 163.000000,	506.500000)
2014-03-03 16:04:23.408 TouchPointLogger[4653:60b] (38, 163.000000,	507.500000)
2014-03-03 16:04:23.425 TouchPointLogger[4653:60b] (38, 163.000000,	508.000000)
2014-03-03 16:04:23.441 TouchPointLogger[4653:60b] (38, 163.000000,	508.500000)
2014-03-03 16:04:23.458 TouchPointLogger[4653:60b] (38, 163.000000,	509.000000)
2014-03-03 16:04:23.475 TouchPointLogger[4653:60b] (38, 163.000000,	509.500000)
2014-03-03 16:04:23.491 TouchPointLogger[4653:60b] (38, 163.000000,	510.000000)
2014-03-03 16:04:23.508 TouchPointLogger[4653:60b] (38, 163.000000,	510.500000)
2014-03-03 16:04:23.525 TouchPointLogger[4653:60b] (38, 163.000000,	511.000000)
2014-03-03 16:04:23.541 TouchPointLogger[4653:60b] (38, 163.000000,	511.500000)
2014-03-03 16:04:23.558 TouchPointLogger[4653:60b] (38, 163.000000,	512.000000)
2014-03-03 16:04:23.708 TouchPointLogger[4653:60b] (38, 163.000000,	512.500000)
2014-03-03 16:04:23.775 TouchPointLogger[4653:60b] (38, 167.500000,	514.000000)
2014-03-03 16:04:24.442 TouchPointLogger[4653:60b] (39, 163.500000,	418.500000)
2014-03-03 16:04:24.558 TouchPointLogger[4653:60b] (39, 160.000000,	423.000000)
2014-03-03 16:04:24.575 TouchPointLogger[4653:60b] (39, 160.000000,	425.500000)
2014-03-03 16:04:24.591 TouchPointLogger[4653:60b] (39, 160.000000,	429.500000)
2014-03-03 16:04:24.608 TouchPointLogger[4653:60b] (39, 160.000000,	433.500000)
2014-03-03 16:04:24.625 TouchPointLogger[4653:60b] (39, 160.000000,	438.000000)
2014-03-03 16:04:24.641 TouchPointLogger[4653:60b] (39, 160.000000,	442.500000)
2014-03-03 16:04:24.658 TouchPointLogger[4653:60b] (39, 160.000000,	447.500000)
2014-03-03 16:04:24.675 TouchPointLogger[4653:60b] (39, 160.000000,	452.500000)
2014-03-03 16:04:24.691 TouchPointLogger[4653:60b] (39, 160.000000,	457.000000)
2014-03-03 16:04:24.708 TouchPointLogger[4653:60b] (39, 160.000000,	461.000000)
2014-03-03 16:04:24.725 TouchPointLogger[4653:60b] (39, 160.000000,	464.000000)
2014-03-03 16:04:24.741 TouchPointLogger[4653:60b] (39, 159.500000,	467.000000)
2014-03-03 16:04:24.758 TouchPointLogger[4653:60b] (39, 159.500000,	470.000000)
2014-03-03 16:04:24.775 TouchPointLogger[4653:60b] (39, 159.500000,	472.500000)
2014-03-03 16:04:24.791 TouchPointLogger[4653:60b] (39, 159.500000,	475.500000)
2014-03-03 16:04:24.808 TouchPointLogger[4653:60b] (39, 159.500000,	478.000000)
2014-03-03 16:04:24.825 TouchPointLogger[4653:60b] (39, 159.500000,	481.000000)
2014-03-03 16:04:24.841 TouchPointLogger[4653:60b] (39, 159.500000,	483.500000)
2014-03-03 16:04:24.858 TouchPointLogger[4653:60b] (39, 159.500000,	485.500000)
2014-03-03 16:04:24.875 TouchPointLogger[4653:60b] (39, 159.500000,	487.000000)
2014-03-03 16:04:24.891 TouchPointLogger[4653:60b] (39, 159.500000,	488.500000)
2014-03-03 16:04:24.908 TouchPointLogger[4653:60b] (39, 159.500000,	489.500000)
2014-03-03 16:04:24.925 TouchPointLogger[4653:60b] (39, 159.500000,	490.500000)
2014-03-03 16:04:24.941 TouchPointLogger[4653:60b] (39, 159.500000,	491.500000)
2014-03-03 16:04:24.958 TouchPointLogger[4653:60b] (39, 159.500000,	493.000000)
2014-03-03 16:04:24.975 TouchPointLogger[4653:60b] (39, 159.000000,	494.000000)
2014-03-03 16:04:24.991 TouchPointLogger[4653:60b] (39, 159.000000,	495.500000)
2014-03-03 16:04:25.008 TouchPointLogger[4653:60b] (39, 159.000000,	496.500000)
2014-03-03 16:04:25.025 TouchPointLogger[4653:60b] (39, 159.000000,	497.500000)
2014-03-03 16:04:25.041 TouchPointLogger[4653:60b] (39, 159.000000,	498.500000)
2014-03-03 16:04:25.058 TouchPointLogger[4653:60b] (39, 159.000000,	499.500000)
2014-03-03 16:04:25.075 TouchPointLogger[4653:60b] (39, 159.000000,	501.500000)
2014-03-03 16:04:25.091 TouchPointLogger[4653:60b] (39, 159.000000,	502.500000)
2014-03-03 16:04:25.108 TouchPointLogger[4653:60b] (39, 159.000000,	504.500000)
2014-03-03 16:04:25.125 TouchPointLogger[4653:60b] (39, 159.000000,	505.000000)
2014-03-03 16:04:25.141 TouchPointLogger[4653:60b] (39, 159.000000,	505.500000)
2014-03-03 16:04:25.158 TouchPointLogger[4653:60b] (39, 159.000000,	506.000000)
2014-03-03 16:04:25.175 TouchPointLogger[4653:60b] (39, 159.000000,	506.500000)
2014-03-03 16:04:25.191 TouchPointLogger[4653:60b] (39, 159.000000,	507.000000)
2014-03-03 16:04:25.292 TouchPointLogger[4653:60b] (39, 159.000000,	507.500000)
2014-03-03 16:04:25.358 TouchPointLogger[4653:60b] (39, 159.500000,	506.500000)
2014-03-03 16:04:26.109 TouchPointLogger[4653:60b] (40, 157.000000,	428.000000)
2014-03-03 16:04:26.225 TouchPointLogger[4653:60b] (40, 153.000000,	431.000000)
2014-03-03 16:04:26.242 TouchPointLogger[4653:60b] (40, 153.000000,	434.500000)
2014-03-03 16:04:26.258 TouchPointLogger[4653:60b] (40, 153.000000,	438.500000)
2014-03-03 16:04:26.275 TouchPointLogger[4653:60b] (40, 153.000000,	443.000000)
2014-03-03 16:04:26.291 TouchPointLogger[4653:60b] (40, 153.000000,	447.500000)
2014-03-03 16:04:26.308 TouchPointLogger[4653:60b] (40, 153.000000,	452.000000)
2014-03-03 16:04:26.325 TouchPointLogger[4653:60b] (40, 153.000000,	456.500000)
2014-03-03 16:04:26.341 TouchPointLogger[4653:60b] (40, 153.000000,	461.000000)
2014-03-03 16:04:26.358 TouchPointLogger[4653:60b] (40, 153.000000,	465.000000)
2014-03-03 16:04:26.375 TouchPointLogger[4653:60b] (40, 153.000000,	468.500000)
2014-03-03 16:04:26.391 TouchPointLogger[4653:60b] (40, 153.000000,	471.500000)
2014-03-03 16:04:26.408 TouchPointLogger[4653:60b] (40, 153.000000,	474.000000)
2014-03-03 16:04:26.425 TouchPointLogger[4653:60b] (40, 153.000000,	477.000000)
2014-03-03 16:04:26.441 TouchPointLogger[4653:60b] (40, 153.000000,	479.500000)
2014-03-03 16:04:26.458 TouchPointLogger[4653:60b] (40, 153.000000,	482.000000)
2014-03-03 16:04:26.475 TouchPointLogger[4653:60b] (40, 153.000000,	485.000000)
2014-03-03 16:04:26.492 TouchPointLogger[4653:60b] (40, 153.000000,	487.000000)
2014-03-03 16:04:26.508 TouchPointLogger[4653:60b] (40, 153.000000,	489.500000)
2014-03-03 16:04:26.525 TouchPointLogger[4653:60b] (40, 153.000000,	491.500000)
2014-03-03 16:04:26.542 TouchPointLogger[4653:60b] (40, 153.000000,	493.500000)
2014-03-03 16:04:26.558 TouchPointLogger[4653:60b] (40, 153.500000,	495.500000)
2014-03-03 16:04:26.575 TouchPointLogger[4653:60b] (40, 153.500000,	497.000000)
2014-03-03 16:04:26.592 TouchPointLogger[4653:60b] (40, 154.000000,	498.500000)
2014-03-03 16:04:26.608 TouchPointLogger[4653:60b] (40, 154.000000,	499.500000)
2014-03-03 16:04:26.625 TouchPointLogger[4653:60b] (40, 154.000000,	501.000000)
2014-03-03 16:04:26.642 TouchPointLogger[4653:60b] (40, 154.000000,	501.500000)
2014-03-03 16:04:26.658 TouchPointLogger[4653:60b] (40, 154.000000,	502.000000)
2014-03-03 16:04:26.675 TouchPointLogger[4653:60b] (40, 154.000000,	502.500000)
2014-03-03 16:04:26.692 TouchPointLogger[4653:60b] (40, 154.000000,	503.000000)
2014-03-03 16:04:26.708 TouchPointLogger[4653:60b] (40, 154.000000,	504.000000)
2014-03-03 16:04:26.725 TouchPointLogger[4653:60b] (40, 154.000000,	504.500000)
2014-03-03 16:04:26.742 TouchPointLogger[4653:60b] (40, 154.000000,	505.000000)
2014-03-03 16:04:26.758 TouchPointLogger[4653:60b] (40, 154.000000,	505.500000)
2014-03-03 16:04:26.775 TouchPointLogger[4653:60b] (40, 154.000000,	506.000000)
2014-03-03 16:04:26.792 TouchPointLogger[4653:60b] (40, 154.000000,	506.500000)
2014-03-03 16:04:26.808 TouchPointLogger[4653:60b] (40, 154.000000,	507.000000)
2014-03-03 16:04:26.825 TouchPointLogger[4653:60b] (40, 154.000000,	507.500000)
2014-03-03 16:04:26.858 TouchPointLogger[4653:60b] (40, 154.000000,	508.000000)
2014-03-03 16:04:26.925 TouchPointLogger[4653:60b] (40, 154.000000,	508.500000)
2014-03-03 16:04:26.975 TouchPointLogger[4653:60b] (40, 154.000000,	509.000000)
2014-03-03 16:04:27.008 TouchPointLogger[4653:60b] (40, 154.500000,	509.000000)
2014-03-03 16:04:27.025 TouchPointLogger[4653:60b] (40, 156.000000,	510.500000)
2014-03-03 16:04:27.676 TouchPointLogger[4653:60b] (41, 152.000000,	426.500000)
2014-03-03 16:04:27.792 TouchPointLogger[4653:60b] (41, 147.000000,	430.500000)
2014-03-03 16:04:27.808 TouchPointLogger[4653:60b] (41, 147.000000,	433.000000)
2014-03-03 16:04:27.825 TouchPointLogger[4653:60b] (41, 147.000000,	435.500000)
2014-03-03 16:04:27.842 TouchPointLogger[4653:60b] (41, 147.000000,	438.000000)
2014-03-03 16:04:27.858 TouchPointLogger[4653:60b] (41, 147.000000,	441.000000)
2014-03-03 16:04:27.875 TouchPointLogger[4653:60b] (41, 147.000000,	444.000000)
2014-03-03 16:04:27.892 TouchPointLogger[4653:60b] (41, 147.000000,	447.500000)
2014-03-03 16:04:27.908 TouchPointLogger[4653:60b] (41, 147.000000,	450.500000)
2014-03-03 16:04:27.925 TouchPointLogger[4653:60b] (41, 147.000000,	453.500000)
2014-03-03 16:04:27.942 TouchPointLogger[4653:60b] (41, 147.000000,	456.500000)
2014-03-03 16:04:27.958 TouchPointLogger[4653:60b] (41, 147.000000,	460.000000)
2014-03-03 16:04:27.975 TouchPointLogger[4653:60b] (41, 147.000000,	463.500000)
2014-03-03 16:04:27.992 TouchPointLogger[4653:60b] (41, 147.000000,	467.000000)
2014-03-03 16:04:28.008 TouchPointLogger[4653:60b] (41, 147.000000,	469.500000)
2014-03-03 16:04:28.025 TouchPointLogger[4653:60b] (41, 147.000000,	472.500000)
2014-03-03 16:04:28.042 TouchPointLogger[4653:60b] (41, 147.000000,	475.500000)
2014-03-03 16:04:28.058 TouchPointLogger[4653:60b] (41, 147.000000,	478.500000)
2014-03-03 16:04:28.075 TouchPointLogger[4653:60b] (41, 147.000000,	480.500000)
2014-03-03 16:04:28.092 TouchPointLogger[4653:60b] (41, 147.000000,	482.500000)
2014-03-03 16:04:28.108 TouchPointLogger[4653:60b] (41, 147.000000,	484.500000)
2014-03-03 16:04:28.125 TouchPointLogger[4653:60b] (41, 147.000000,	487.000000)
2014-03-03 16:04:28.142 TouchPointLogger[4653:60b] (41, 147.000000,	489.000000)
2014-03-03 16:04:28.158 TouchPointLogger[4653:60b] (41, 147.000000,	490.500000)
2014-03-03 16:04:28.175 TouchPointLogger[4653:60b] (41, 147.000000,	492.000000)
2014-03-03 16:04:28.192 TouchPointLogger[4653:60b] (41, 147.000000,	493.500000)
2014-03-03 16:04:28.208 TouchPointLogger[4653:60b] (41, 147.000000,	495.000000)
2014-03-03 16:04:28.225 TouchPointLogger[4653:60b] (41, 147.000000,	496.500000)
2014-03-03 16:04:28.242 TouchPointLogger[4653:60b] (41, 147.000000,	498.000000)
2014-03-03 16:04:28.258 TouchPointLogger[4653:60b] (41, 147.000000,	499.000000)
2014-03-03 16:04:28.275 TouchPointLogger[4653:60b] (41, 147.000000,	500.500000)
2014-03-03 16:04:28.292 TouchPointLogger[4653:60b] (41, 147.000000,	502.500000)
2014-03-03 16:04:28.308 TouchPointLogger[4653:60b] (41, 147.000000,	505.000000)
2014-03-03 16:04:28.325 TouchPointLogger[4653:60b] (41, 147.000000,	507.000000)
2014-03-03 16:04:28.342 TouchPointLogger[4653:60b] (41, 147.000000,	508.500000)
2014-03-03 16:04:28.358 TouchPointLogger[4653:60b] (41, 147.000000,	510.500000)
2014-03-03 16:04:28.375 TouchPointLogger[4653:60b] (41, 147.000000,	511.500000)
2014-03-03 16:04:28.392 TouchPointLogger[4653:60b] (41, 147.000000,	513.000000)
2014-03-03 16:04:28.408 TouchPointLogger[4653:60b] (41, 147.000000,	514.000000)
2014-03-03 16:04:28.425 TouchPointLogger[4653:60b] (41, 147.000000,	514.500000)
2014-03-03 16:04:28.442 TouchPointLogger[4653:60b] (41, 147.000000,	515.000000)
2014-03-03 16:04:28.458 TouchPointLogger[4653:60b] (41, 147.000000,	515.500000)
2014-03-03 16:04:28.475 TouchPointLogger[4653:60b] (41, 147.000000,	516.000000)
2014-03-03 16:04:28.508 TouchPointLogger[4653:60b] (41, 147.000000,	516.500000)
2014-03-03 16:04:28.558 TouchPointLogger[4653:60b] (41, 147.000000,	517.000000)
2014-03-03 16:04:28.592 TouchPointLogger[4653:60b] (41, 147.000000,	517.500000)
2014-03-03 16:04:28.608 TouchPointLogger[4653:60b] (41, 147.000000,	518.000000)
2014-03-03 16:04:28.642 TouchPointLogger[4653:60b] (41, 148.500000,	519.500000)
2014-03-03 16:04:37.043 TouchPointLogger[4653:60b] (42, 162.000000,	436.500000)
2014-03-03 16:04:37.093 TouchPointLogger[4653:60b] (42, 159.500000,	445.000000)
2014-03-03 16:04:37.109 TouchPointLogger[4653:60b] (42, 159.500000,	447.000000)
2014-03-03 16:04:37.126 TouchPointLogger[4653:60b] (42, 159.500000,	449.500000)
2014-03-03 16:04:37.143 TouchPointLogger[4653:60b] (42, 159.500000,	452.000000)
2014-03-03 16:04:37.159 TouchPointLogger[4653:60b] (42, 159.500000,	455.000000)
2014-03-03 16:04:37.176 TouchPointLogger[4653:60b] (42, 159.500000,	458.500000)
2014-03-03 16:04:37.193 TouchPointLogger[4653:60b] (42, 159.500000,	462.000000)
2014-03-03 16:04:37.209 TouchPointLogger[4653:60b] (42, 159.500000,	466.500000)
2014-03-03 16:04:37.226 TouchPointLogger[4653:60b] (42, 159.500000,	470.500000)
2014-03-03 16:04:37.243 TouchPointLogger[4653:60b] (42, 159.500000,	474.000000)
2014-03-03 16:04:37.259 TouchPointLogger[4653:60b] (42, 159.500000,	477.500000)
2014-03-03 16:04:37.276 TouchPointLogger[4653:60b] (42, 159.500000,	480.500000)
2014-03-03 16:04:37.293 TouchPointLogger[4653:60b] (42, 159.500000,	483.000000)
2014-03-03 16:04:37.309 TouchPointLogger[4653:60b] (42, 160.000000,	486.000000)
2014-03-03 16:04:37.326 TouchPointLogger[4653:60b] (42, 160.500000,	489.000000)
2014-03-03 16:04:37.343 TouchPointLogger[4653:60b] (42, 161.000000,	491.500000)
2014-03-03 16:04:37.359 TouchPointLogger[4653:60b] (42, 161.500000,	494.000000)
2014-03-03 16:04:37.376 TouchPointLogger[4653:60b] (42, 162.000000,	495.500000)
2014-03-03 16:04:37.393 TouchPointLogger[4653:60b] (42, 162.500000,	497.000000)
2014-03-03 16:04:37.409 TouchPointLogger[4653:60b] (42, 163.000000,	498.500000)
2014-03-03 16:04:37.426 TouchPointLogger[4653:60b] (42, 163.500000,	499.000000)
2014-03-03 16:04:37.443 TouchPointLogger[4653:60b] (42, 163.500000,	500.000000)
2014-03-03 16:04:37.459 TouchPointLogger[4653:60b] (42, 163.500000,	500.500000)
2014-03-03 16:04:37.493 TouchPointLogger[4653:60b] (42, 163.500000,	501.000000)
2014-03-03 16:04:37.509 TouchPointLogger[4653:60b] (42, 163.500000,	501.500000)
2014-03-03 16:04:37.526 TouchPointLogger[4653:60b] (42, 163.500000,	502.000000)
2014-03-03 16:04:37.543 TouchPointLogger[4653:60b] (42, 163.500000,	502.500000)
2014-03-03 16:04:37.559 TouchPointLogger[4653:60b] (42, 163.500000,	504.000000)
2014-03-03 16:04:37.576 TouchPointLogger[4653:60b] (42, 163.500000,	505.000000)
2014-03-03 16:04:37.593 TouchPointLogger[4653:60b] (42, 163.500000,	506.000000)
2014-03-03 16:04:37.609 TouchPointLogger[4653:60b] (42, 163.500000,	507.000000)
2014-03-03 16:04:37.626 TouchPointLogger[4653:60b] (42, 163.500000,	508.000000)
2014-03-03 16:04:37.643 TouchPointLogger[4653:60b] (42, 163.500000,	508.500000)
2014-03-03 16:04:37.659 TouchPointLogger[4653:60b] (42, 163.500000,	509.500000)
2014-03-03 16:04:37.676 TouchPointLogger[4653:60b] (42, 164.000000,	511.000000)
2014-03-03 16:04:37.693 TouchPointLogger[4653:60b] (42, 164.000000,	511.500000)
2014-03-03 16:04:37.709 TouchPointLogger[4653:60b] (42, 164.000000,	512.000000)
2014-03-03 16:04:37.726 TouchPointLogger[4653:60b] (42, 164.000000,	512.500000)
2014-03-03 16:04:37.743 TouchPointLogger[4653:60b] (42, 164.000000,	513.000000)
2014-03-03 16:04:37.759 TouchPointLogger[4653:60b] (42, 164.000000,	513.500000)
2014-03-03 16:04:37.809 TouchPointLogger[4653:60b] (42, 165.000000,	513.500000)
2014-03-03 16:04:37.826 TouchPointLogger[4653:60b] (42, 167.000000,	514.500000)
2014-03-03 16:04:38.526 TouchPointLogger[4653:60b] (43, 159.000000,	445.500000)
2014-03-03 16:04:38.659 TouchPointLogger[4653:60b] (43, 157.000000,	454.000000)
2014-03-03 16:04:38.676 TouchPointLogger[4653:60b] (43, 157.000000,	456.000000)
2014-03-03 16:04:38.693 TouchPointLogger[4653:60b] (43, 157.000000,	458.000000)
2014-03-03 16:04:38.709 TouchPointLogger[4653:60b] (43, 157.000000,	460.000000)
2014-03-03 16:04:38.726 TouchPointLogger[4653:60b] (43, 157.000000,	462.500000)
2014-03-03 16:04:38.743 TouchPointLogger[4653:60b] (43, 157.000000,	466.000000)
2014-03-03 16:04:38.759 TouchPointLogger[4653:60b] (43, 157.000000,	468.500000)
2014-03-03 16:04:38.776 TouchPointLogger[4653:60b] (43, 157.000000,	471.500000)
2014-03-03 16:04:38.793 TouchPointLogger[4653:60b] (43, 157.000000,	474.500000)
2014-03-03 16:04:38.809 TouchPointLogger[4653:60b] (43, 157.000000,	478.000000)
2014-03-03 16:04:38.826 TouchPointLogger[4653:60b] (43, 157.500000,	481.500000)
2014-03-03 16:04:38.843 TouchPointLogger[4653:60b] (43, 158.000000,	484.000000)
2014-03-03 16:04:38.859 TouchPointLogger[4653:60b] (43, 158.500000,	486.000000)
2014-03-03 16:04:38.876 TouchPointLogger[4653:60b] (43, 159.000000,	488.500000)
2014-03-03 16:04:38.893 TouchPointLogger[4653:60b] (43, 159.500000,	491.000000)
2014-03-03 16:04:38.909 TouchPointLogger[4653:60b] (43, 160.000000,	493.500000)
2014-03-03 16:04:38.926 TouchPointLogger[4653:60b] (43, 160.500000,	495.000000)
2014-03-03 16:04:38.943 TouchPointLogger[4653:60b] (43, 160.500000,	496.000000)
2014-03-03 16:04:38.959 TouchPointLogger[4653:60b] (43, 161.000000,	497.500000)
2014-03-03 16:04:38.976 TouchPointLogger[4653:60b] (43, 161.000000,	498.500000)
2014-03-03 16:04:38.993 TouchPointLogger[4653:60b] (43, 161.000000,	499.000000)
2014-03-03 16:04:39.009 TouchPointLogger[4653:60b] (43, 161.000000,	499.500000)
2014-03-03 16:04:39.026 TouchPointLogger[4653:60b] (43, 161.000000,	500.500000)
2014-03-03 16:04:39.043 TouchPointLogger[4653:60b] (43, 161.000000,	501.000000)
2014-03-03 16:04:39.059 TouchPointLogger[4653:60b] (43, 161.500000,	501.500000)
2014-03-03 16:04:39.076 TouchPointLogger[4653:60b] (43, 161.500000,	502.000000)
2014-03-03 16:04:39.093 TouchPointLogger[4653:60b] (43, 161.500000,	504.000000)
2014-03-03 16:04:39.109 TouchPointLogger[4653:60b] (43, 161.500000,	505.000000)
2014-03-03 16:04:39.126 TouchPointLogger[4653:60b] (43, 161.500000,	506.500000)
2014-03-03 16:04:39.143 TouchPointLogger[4653:60b] (43, 162.000000,	508.000000)
2014-03-03 16:04:39.159 TouchPointLogger[4653:60b] (43, 162.000000,	509.500000)
2014-03-03 16:04:39.176 TouchPointLogger[4653:60b] (43, 162.000000,	510.500000)
2014-03-03 16:04:39.193 TouchPointLogger[4653:60b] (43, 162.000000,	511.500000)
2014-03-03 16:04:39.209 TouchPointLogger[4653:60b] (43, 162.000000,	512.500000)
2014-03-03 16:04:39.226 TouchPointLogger[4653:60b] (43, 162.000000,	513.500000)
2014-03-03 16:04:39.243 TouchPointLogger[4653:60b] (43, 162.000000,	514.500000)
2014-03-03 16:04:39.259 TouchPointLogger[4653:60b] (43, 162.000000,	515.500000)
2014-03-03 16:04:39.276 TouchPointLogger[4653:60b] (43, 162.000000,	516.500000)
2014-03-03 16:04:39.293 TouchPointLogger[4653:60b] (43, 162.000000,	517.000000)
2014-03-03 16:04:39.309 TouchPointLogger[4653:60b] (43, 162.000000,	517.500000)
2014-03-03 16:04:39.326 TouchPointLogger[4653:60b] (43, 162.000000,	518.000000)
2014-03-03 16:04:39.343 TouchPointLogger[4653:60b] (43, 162.000000,	518.500000)
2014-03-03 16:04:39.409 TouchPointLogger[4653:60b] (43, 162.000000,	519.000000)
2014-03-03 16:04:39.426 TouchPointLogger[4653:60b] (43, 162.000000,	519.500000)
2014-03-03 16:04:39.443 TouchPointLogger[4653:60b] (43, 166.500000,	521.500000)
2014-03-03 16:04:40.110 TouchPointLogger[4653:60b] (44, 164.500000,	446.500000)
2014-03-03 16:04:40.259 TouchPointLogger[4653:60b] (44, 162.000000,	452.500000)
2014-03-03 16:04:40.276 TouchPointLogger[4653:60b] (44, 162.000000,	456.000000)
2014-03-03 16:04:40.293 TouchPointLogger[4653:60b] (44, 162.000000,	459.500000)
2014-03-03 16:04:40.309 TouchPointLogger[4653:60b] (44, 162.000000,	463.500000)
2014-03-03 16:04:40.326 TouchPointLogger[4653:60b] (44, 162.000000,	468.000000)
2014-03-03 16:04:40.343 TouchPointLogger[4653:60b] (44, 162.000000,	472.000000)
2014-03-03 16:04:40.359 TouchPointLogger[4653:60b] (44, 162.000000,	475.500000)
